#{"t_start": 1748828051.119742, "env_id": "MountainCar-v0"}
r,l,t
-121.0,121,71.440453
-89.0,89,71.474864
-129.0,129,71.524624
-158.0,158,71.585614
-185.0,185,71.657237
-96.0,96,71.694511
-161.0,161,71.75705
-158.0,158,71.818197
-132.0,132,71.869428
-99.0,99,71.907673
-162.0,162,71.970347
-155.0,155,72.032275
-163.0,163,72.131067
-162.0,162,72.331564
-101.0,101,72.384309
-156.0,156,72.455154
-168.0,168,72.524336
-106.0,106,72.56597
-90.0,90,72.601116
-103.0,103,72.641126
-161.0,161,72.703399
-155.0,155,72.763173
-195.0,195,72.839826
-93.0,93,72.880744
-173.0,173,72.953867
-177.0,177,73.025651
-154.0,154,73.085457
-200.0,200,73.162614
-156.0,156,73.222607
-150.0,150,73.280289
-155.0,155,73.339971
-96.0,96,73.380036
-90.0,90,73.416474
-96.0,96,73.453722
-200.0,200,73.530896
-91.0,91,73.565703
-159.0,159,73.626597
-149.0,149,73.69053
-150.0,150,73.763892
-154.0,154,73.825477
-145.0,145,73.8834
-162.0,162,73.947046
-182.0,182,74.018218
-147.0,147,74.075124
-150.0,150,74.133021
-156.0,156,74.192932
-154.0,154,74.252101
-92.0,92,74.287388
-117.0,117,74.332549
-87.0,87,74.365981
-157.0,157,74.426002
-101.0,101,74.464763
-149.0,149,74.523515
-130.0,130,74.573711
-115.0,115,74.617991
-87.0,87,74.651787
-95.0,95,74.688517
-143.0,143,74.743706
-161.0,161,74.805642
-157.0,157,74.866307
-158.0,158,74.927018
-93.0,93,74.96263
-156.0,156,75.022248
-190.0,190,75.095107
-91.0,91,75.130049
-156.0,156,75.18967
-187.0,187,75.260849
-89.0,89,75.295091
-147.0,147,75.351331
-179.0,179,75.419771
-99.0,99,75.457965
-149.0,149,75.520689
-95.0,95,75.556971
-152.0,152,75.616736
-100.0,100,75.677024
-142.0,142,75.752254
-105.0,105,75.793537
-147.0,147,75.851134
-94.0,94,75.887763
-149.0,149,75.945298
-147.0,147,76.001805
-160.0,160,76.063163
-88.0,88,76.097072
-138.0,138,76.157623
-179.0,179,76.238714
-99.0,99,76.277175
-157.0,157,76.338044
-123.0,123,76.385314
-157.0,157,76.445277
-200.0,200,76.522138
-159.0,159,76.58301
-88.0,88,76.61803
-200.0,200,76.696271
-93.0,93,76.732023
-105.0,105,76.775978
-123.0,123,76.825204
-151.0,151,76.885642
-90.0,90,76.921003
-145.0,145,76.976804
-138.0,138,77.029759
